Código (SKU),Data da Posição de Estoque,Quantidade em Estoque,Valor ao Custo (R$),Valor a Preço de Venda (R$),Localização / CD
SKU_1464_MOS,2024-10-01,120,10494.48,27588.0,principal
SKU_1464_BIR,2024-10-01,347,30346.52,79775.3,principal
SKU_1465_CLE,2024-10-01,362,43335.88,113993.8,principal
SKU_1465_OFF,2024-10-01,216,25857.87,68018.4,principal
SKU_1466_PRI,2024-10-01,186,16526.3,50201.4,principal
SKU_1466_SAP,2024-10-01,219,19458.39,59108.1,principal
SKU_1467_OLI,2024-10-01,382,24890.43,78271.8,principal
SKU_1467_FUC,2024-10-01,127,8275.09,26022.3,principal
SKU_1468_BAB,2024-10-01,157,27537.31,83194.3,principal
SKU_1468_MYS,2024-10-01,130,22801.6,68887.0,principal
SKU_1469_ARM,2024-10-01,141,13222.73,41580.9,principal
SKU_1469_SAL,2024-10-01,210,19693.42,61929.0,principal
SKU_1470_WHI,2024-10-01,80,23872.22,73592.0,principal
SKU_1470_MAR,2024-10-01,293,87432.01,269530.7,principal
SKU_1471_ROS,2024-10-01,166,9192.8,34013.4,principal
SKU_1471_LIG,2024-10-01,80,4430.27,16392.0,principal
SKU_1472_EME,2024-10-01,202,29899.74,94919.8,principal
SKU_1472_MYS,2024-10-01,331,48994.12,155536.9,principal
SKU_1473_BLU,2024-10-01,119,5722.39,21408.1,principal
SKU_1473_BAB,2024-10-01,345,16590.11,62065.5,principal
SKU_1474_BRI,2024-10-01,45,15596.43,47695.5,principal
SKU_1474_DEN,2024-10-01,189,65505.0,200321.1,principal
SKU_1475_VAN,2024-10-01,207,19677.83,51729.3,principal
SKU_1475_MIN,2024-10-01,191,18156.83,47730.9,principal
SKU_1476_WHI,2024-10-01,220,19909.36,60478.0,principal
SKU_1476_CLO,2024-10-01,126,11402.63,34637.4,principal
SKU_1477_CLE,2024-10-01,317,23598.08,71293.3,principal
SKU_1477_EME,2024-10-01,338,25161.36,76016.2,principal
SKU_1478_TEA,2024-10-01,371,23803.76,72307.9,principal
SKU_1478_COB,2024-10-01,142,9110.87,27675.8,principal
SKU_1479_MIN,2024-10-01,129,23693.68,71582.1,principal
SKU_1479_FUC,2024-10-01,327,60060.71,181452.3,principal
SKU_1480_SNO,2024-10-01,125,15304.61,46237.5,principal
SKU_1480_MEX,2024-10-01,113,13835.37,41798.7,principal
SKU_1481_BLA,2024-10-01,207,50983.83,167649.3,principal
SKU_1481_TEA,2024-10-01,320,78815.58,259168.0,principal
SKU_1482_MOS,2024-10-01,134,16643.76,59616.6,principal
SKU_1482_SHO,2024-10-01,177,21984.67,78747.3,principal
SKU_1483_WHI,2024-10-01,201,19219.23,65304.9,principal
SKU_1483_POW,2024-10-01,333,31840.82,108191.7,principal
SKU_1484_MOS,2024-10-01,128,17483.56,58867.2,principal
SKU_1484_EGR,2024-10-01,347,47396.83,159585.3,principal
SKU_1485_PAS,2024-10-01,235,61313.09,156251.5,principal
SKU_1485_CER,2024-10-01,138,36005.13,91756.2,principal
SKU_1486_OLI,2024-10-01,36,3454.45,10436.4,principal
SKU_1486_PAL,2024-10-01,161,15449.06,46673.9,principal
SKU_1487_BRI,2024-10-01,57,6070.4,19089.3,principal
SKU_1487_CLE,2024-10-01,348,37061.37,116545.2,principal
SKU_1488_IVO,2024-10-01,332,35885.28,112846.8,principal
SKU_1488_PEA,2024-10-01,118,12754.41,40108.2,principal
SKU_1489_TEA,2024-10-01,153,18630.98,56594.7,principal
SKU_1489_IVO,2024-10-01,372,45298.84,137602.8,principal
SKU_1490_EME,2024-10-01,139,14488.23,43771.1,principal
SKU_1490_VAN,2024-10-01,219,22826.79,68963.1,principal
SKU_1491_GAR,2024-10-01,364,15254.03,49103.6,principal
SKU_1491_CER,2024-10-01,145,6076.47,19560.5,principal
SKU_1492_SKY,2024-10-01,353,41544.08,132339.7,principal
SKU_1492_BIR,2024-10-01,338,39778.75,126716.2,principal
SKU_1493_PEA,2024-10-01,116,10229.14,38268.4,principal
SKU_1493_CLO,2024-10-01,245,21604.66,80825.5,principal
SKU_1494_EGR,2024-10-01,153,52618.73,165989.7,principal
SKU_1494_HOT,2024-10-01,185,63623.96,200706.5,principal
SKU_1495_FUC,2024-10-01,62,7289.73,20453.8,principal
SKU_1495_BLA,2024-10-01,206,24220.73,67959.4,principal
SKU_1496_PAS,2024-10-01,131,48942.79,148671.9,principal
SKU_1496_PEA,2024-10-01,26,9713.84,29507.4,principal
SKU_1497_FUC,2024-10-01,203,9064.34,27384.7,principal
SKU_1497_VAN,2024-10-01,337,15047.69,45461.3,principal
SKU_1498_OLI,2024-10-01,152,17101.05,51664.8,principal
SKU_1498_LIG,2024-10-01,33,3712.73,11216.7,principal
SKU_1499_HOT,2024-10-01,130,10744.27,33787.0,principal
SKU_1499_RAS,2024-10-01,204,16860.23,53019.6,principal
SKU_1500_MOS,2024-10-01,141,12063.83,36645.9,principal
SKU_1500_PAS,2024-10-01,222,18994.12,57697.8,principal
SKU_1501_OLI,2024-10-01,122,6860.9,20727.8,principal
SKU_1501_SAL,2024-10-01,184,10347.59,31261.6,principal
SKU_1502_PEA,2024-10-01,316,21835.31,66328.4,principal
SKU_1502_VAN,2024-10-01,143,9881.17,30015.7,principal
SKU_1503_VAN,2024-10-01,350,26489.08,80465.0,principal
SKU_1503_CER,2024-10-01,134,10141.53,30806.6,principal
SKU_1504_EME,2024-10-01,183,20588.76,62201.7,principal
SKU_1504_NAV,2024-10-01,125,14063.36,42487.5,principal
SKU_1505_BLU,2024-10-01,359,27912.93,84329.1,principal
SKU_1505_SNO,2024-10-01,349,27135.41,81980.1,principal
SKU_1506_PAL,2024-10-01,347,25368.55,79775.3,principal
SKU_1506_BRI,2024-10-01,135,9869.61,31036.5,principal
SKU_1507_PAS,2024-10-01,326,19412.29,58647.4,principal
SKU_1507_FLA,2024-10-01,130,7741.1,23387.0,principal
SKU_1508_LIM,2024-10-01,226,15616.39,47437.4,principal
SKU_1508_DEE,2024-10-01,183,12645.13,38411.7,principal
SKU_1509_HOT,2024-10-01,140,14824.17,44786.0,principal
SKU_1509_MAG,2024-10-01,61,6459.1,19513.9,principal
SKU_1510_SNO,2024-10-01,199,52834.14,166145.1,principal
SKU_1510_ROS,2024-10-01,202,53630.64,168649.8,principal
SKU_1511_CLE,2024-10-01,132,39243.36,123406.8,principal
SKU_1511_SKY,2024-10-01,373,110892.23,348717.7,principal
SKU_1512_TEA,2024-10-01,127,9059.68,28562.3,principal
SKU_1512_MYS,2024-10-01,142,10129.72,31935.8,principal
SKU_1513_PAS,2024-10-01,128,7434.37,27507.2,principal
SKU_1513_RAS,2024-10-01,143,8305.59,30730.7,principal
SKU_1514_PEA,2024-10-01,205,50069.11,170129.5,principal
SKU_1514_SPA,2024-10-01,221,53976.94,183407.9,principal
SKU_1515_SEA,2024-10-01,143,9113.72,27870.7,principal
SKU_1515_AQU,2024-10-01,192,12236.6,37420.8,principal
SKU_1516_CRE,2024-10-01,330,43923.65,115467.0,principal
SKU_1516_EME,2024-10-01,128,17037.05,44787.2,principal
SKU_1517_FOR,2024-10-01,302,137758.5,362369.8,principal
SKU_1517_ROS,2024-10-01,211,96248.49,253178.9,principal
SKU_1518_CLE,2024-10-01,151,11279.43,35469.9,principal
SKU_1518_LIM,2024-10-01,360,26891.35,84564.0,principal
SKU_1519_BLU,2024-10-01,129,25839.76,81257.1,principal
SKU_1519_TEA,2024-10-01,162,32449.93,102043.8,principal
SKU_1520_GAR,2024-10-01,391,28948.5,87935.9,principal
SKU_1520_ROY,2024-10-01,360,26653.35,80964.0,principal
SKU_1521_MOS,2024-10-01,177,10688.71,33612.3,principal
SKU_1521_FRE,2024-10-01,84,5072.61,15951.6,principal
SKU_1522_MOS,2024-10-01,130,5324.63,19487.0,principal
SKU_1522_BIR,2024-10-01,146,5979.97,21885.4,principal
SKU_1523_HOT,2024-10-01,200,20710.23,74980.0,principal
SKU_1523_CRE,2024-10-01,139,14393.61,52111.1,principal
SKU_1524_BLU,2024-10-01,61,6640.56,22563.9,principal
SKU_1524_DEN,2024-10-01,305,33202.78,112819.5,principal
SKU_1525_MYS,2024-10-01,208,19114.85,60299.2,principal
SKU_1525_OLI,2024-10-01,61,5605.8,17683.9,principal
SKU_1526_FOR,2024-10-01,117,7084.63,19878.3,principal
SKU_1527_FUC,2024-10-01,355,106336.37,323014.5,principal
SKU_1527_TEA,2024-10-01,130,38940.08,118287.0,principal
SKU_1528_PAS,2024-10-01,212,15079.96,45558.8,principal
SKU_1528_DEN,2024-10-01,225,16004.68,48352.5,principal
SKU_1529_HUN,2024-10-01,157,12657.51,38449.3,principal
SKU_1529_MIN,2024-10-01,147,11851.3,36000.3,principal
SKU_1530_HON,2024-10-01,206,8809.19,26759.4,principal
SKU_1530_PEA,2024-10-01,364,15565.76,47283.6,principal
SKU_1531_TEA,2024-10-01,359,65344.07,197414.1,principal
SKU_1531_SNO,2024-10-01,362,65890.12,199063.8,principal
SKU_1532_BRI,2024-10-01,212,57996.52,207738.8,principal
SKU_1532_EME,2024-10-01,212,57996.52,207738.8,principal
SKU_1533_CER,2024-10-01,229,11372.06,37762.1,principal
SKU_1533_DUS,2024-10-01,159,7895.88,26219.1,principal
SKU_1534_MYS,2024-10-01,224,13178.05,44777.6,principal
SKU_1534_HUN,2024-10-01,328,19296.43,65567.2,principal
SKU_1535_NAV,2024-10-01,132,12758.24,40246.8,principal
SKU_1535_MOS,2024-10-01,144,13918.08,43905.6,principal
SKU_1536_MOS,2024-10-01,345,42408.21,118990.5,principal
SKU_1536_FRE,2024-10-01,112,13767.3,38628.8,principal
SKU_1537_SAP,2024-10-01,138,11643.32,35176.2,principal
SKU_1537_BLA,2024-10-01,182,15355.69,46391.8,principal
SKU_1538_MAG,2024-10-01,369,25636.98,77453.1,principal
SKU_1538_PAS,2024-10-01,26,1806.4,5457.4,principal
SKU_1539_BLA,2024-10-01,203,22587.44,71029.7,principal
SKU_1539_PEA,2024-10-01,343,38164.99,120015.7,principal
SKU_1540_BAL,2024-10-01,46,2485.3,7815.4,principal
SKU_1540_MAG,2024-10-01,197,10643.56,33470.3,principal
SKU_1541_AQU,2024-10-01,52,11160.15,35094.8,principal
SKU_1541_POW,2024-10-01,367,78764.88,247688.3,principal
SKU_1542_DEE,2024-10-01,339,52440.28,159296.1,principal
SKU_1542_PEA,2024-10-01,203,31402.29,95389.7,principal
SKU_1543_BAB,2024-10-01,218,50946.21,160208.2,principal
SKU_1543_FLA,2024-10-01,207,48375.53,152124.3,principal
SKU_1544_OLI,2024-10-01,230,14620.69,45977.0,principal
SKU_1544_PEA,2024-10-01,134,8518.14,26786.6,principal
SKU_1545_TEA,2024-10-01,199,16446.99,51720.1,principal
SKU_1545_HOT,2024-10-01,378,31241.02,98242.2,principal
SKU_1546_PAS,2024-10-01,197,10956.79,34455.3,principal
SKU_1546_IVO,2024-10-01,198,11012.4,34630.2,principal
SKU_1547_IVO,2024-10-01,147,16051.94,48495.3,principal
SKU_1547_FUC,2024-10-01,322,35161.4,106227.8,principal
SKU_1548_HOT,2024-10-01,124,19491.8,58887.6,principal
SKU_1548_CLO,2024-10-01,369,58003.81,175238.1,principal
SKU_1549_BAL,2024-10-01,141,8290.55,26070.9,principal
SKU_1549_PAS,2024-10-01,369,21696.54,68228.1,principal
SKU_1550_PAL,2024-10-01,210,11399.87,34629.0,principal
SKU_1550_IVO,2024-10-01,135,7328.49,22261.5,principal
SKU_1551_DUS,2024-10-01,316,23000.66,69488.4,principal
SKU_1551_ROS,2024-10-01,145,10554.1,31885.5,principal
SKU_1552_CLE,2024-10-01,311,67561.35,205228.9,principal
SKU_1552_SAP,2024-10-01,18,3910.3,11878.2,principal
SKU_1553_DEN,2024-10-01,142,11362.59,36195.8,principal
SKU_1553_HOT,2024-10-01,202,16163.68,51489.8,principal
SKU_1554_PIS,2024-10-01,383,114189.28,396366.7,principal
SKU_1554_SKY,2024-10-01,206,61417.73,213189.4,principal
SKU_1555_FUC,2024-10-01,123,6663.95,23357.7,principal
SKU_1555_RAS,2024-10-01,331,17933.07,62856.9,principal
SKU_1556_SAL,2024-10-01,197,11988.49,40365.3,principal
SKU_1556_HUN,2024-10-01,232,14118.43,47536.8,principal
SKU_1557_TUR,2024-10-01,211,15171.75,42178.9,principal
SKU_1557_SAG,2024-10-01,131,9419.43,26186.9,principal
SKU_1558_CLE,2024-10-01,341,42793.44,112495.9,principal
SKU_1558_MEX,2024-10-01,65,8157.11,21443.5,principal
SKU_1559_BLU,2024-10-01,314,145470.36,376768.6,principal
SKU_1559_SKY,2024-10-01,33,15288.29,39596.7,principal
SKU_1560_PAL,2024-10-01,126,9328.67,28337.4,principal
SKU_1560_CRE,2024-10-01,139,10291.15,31261.1,principal
SKU_1561_LIM,2024-10-01,139,15585.92,48636.1,principal
SKU_1561_VAN,2024-10-01,372,41711.97,130162.8,principal
SKU_1562_CLO,2024-10-01,333,32124.51,103196.7,principal
SKU_1562_BLU,2024-10-01,132,12734.04,40906.8,principal
SKU_1563_WHI,2024-10-01,128,5128.74,19187.2,principal
SKU_1563_MEX,2024-10-01,208,8334.2,31179.2,principal
SKU_1564_BLA,2024-10-01,209,39082.64,123289.1,principal
SKU_1564_NAV,2024-10-01,317,59278.46,186998.3,principal
SKU_1565_LIG,2024-10-01,342,48298.87,123085.8,principal
SKU_1565_BAB,2024-10-01,202,28527.4,72699.8,principal
SKU_1566_PEA,2024-10-01,145,57047.0,150060.5,principal
SKU_1566_POW,2024-10-01,235,92455.48,243201.5,principal
SKU_1567_PRI,2024-10-01,340,77219.13,234566.0,principal
SKU_1567_POW,2024-10-01,411,93344.3,283548.9,principal
SKU_1568_FRE,2024-10-01,218,16284.21,51208.2,principal
SKU_1568_PIN,2024-10-01,204,15238.43,47919.6,principal
SKU_1569_WHI,2024-10-01,339,23705.66,74546.1,principal
SKU_1569_PAS,2024-10-01,112,7831.96,24628.8,principal
SKU_1570_MEX,2024-10-01,344,78204.34,245925.6,principal
SKU_1570_HON,2024-10-01,175,39784.18,125107.5,principal
SKU_1571_WHI,2024-10-01,200,14506.46,49980.0,principal
SKU_1571_BIR,2024-10-01,222,16102.17,55477.8,principal
SKU_1572_BAL,2024-10-01,332,13544.27,46446.8,principal
SKU_1572_MAR,2024-10-01,128,5221.89,17907.2,principal
SKU_1573_MIN,2024-10-01,363,109490.99,372038.7,principal
SKU_1573_SAG,2024-10-01,129,38910.02,132212.1,principal
SKU_1574_GAR,2024-10-01,128,22995.88,77427.2,principal
SKU_1574_COB,2024-10-01,143,25690.71,86500.7,principal
SKU_1575_JAD,2024-10-01,135,44416.07,116761.5,principal
SKU_1575_AQU,2024-10-01,206,67775.64,178169.4,principal
SKU_1576_AQU,2024-10-01,135,10883.85,33061.5,principal
SKU_1576_BLU,2024-10-01,129,10400.12,31592.1,principal
SKU_1577_FLA,2024-10-01,40,2033.93,6396.0,principal
SKU_1577_HUN,2024-10-01,189,9610.31,30221.1,principal
SKU_1578_PAS,2024-10-01,252,10361.5,31474.8,principal
SKU_1578_TEA,2024-10-01,31,1274.63,3871.9,principal
SKU_1579_DEN,2024-10-01,213,16120.5,48968.7,principal
SKU_1579_SAG,2024-10-01,223,16877.33,51267.7,principal
SKU_1580_WHI,2024-10-01,310,18720.34,58869.0,principal
SKU_1580_MOS,2024-10-01,207,12500.36,39309.3,principal
SKU_1581_BIR,2024-10-01,238,55800.56,203466.2,principal
SKU_1581_COB,2024-10-01,143,33527.23,122250.7,principal
SKU_1582_WHI,2024-10-01,366,24667.61,84143.4,principal
SKU_1582_PAS,2024-10-01,141,9503.1,32415.9,principal
SKU_1583_WHI,2024-10-01,155,10560.89,39509.5,principal
SKU_1583_BLU,2024-10-01,207,14103.9,52764.3,principal
SKU_1584_AQU,2024-10-01,173,10459.98,31987.7,principal
SKU_1584_FLA,2024-10-01,128,7739.17,23667.2,principal
SKU_1585_COR,2024-10-01,131,16444.27,41906.9,principal
SKU_1585_BLA,2024-10-01,121,15188.98,38707.9,principal
SKU_1586_JAD,2024-10-01,144,16691.15,43905.6,principal
SKU_1586_EGR,2024-10-01,342,39641.49,104275.8,principal
SKU_1587_DEE,2024-10-01,201,14694.75,46209.9,principal
SKU_1587_LIG,2024-10-01,144,10527.58,33105.6,principal
SKU_1588_PAS,2024-10-01,117,18227.22,57318.3,principal
SKU_1588_CRE,2024-10-01,370,57641.63,181263.0,principal
SKU_1589_TUR,2024-10-01,136,30606.38,92466.4,principal
SKU_1589_CER,2024-10-01,186,41858.72,126461.4,principal
SKU_1590_MYS,2024-10-01,364,22755.49,69123.6,principal
SKU_1590_HOT,2024-10-01,137,8564.57,26016.3,principal
SKU_1591_HON,2024-10-01,29,8206.66,25807.1,principal
SKU_1591_MYS,2024-10-01,356,100743.8,316804.4,principal
SKU_1592_CER,2024-10-01,147,9811.99,30855.3,principal
SKU_1592_SAG,2024-10-01,189,12615.41,39671.1,principal
SKU_1593_LIG,2024-10-01,139,6666.7,20141.1,principal
SKU_1593_FUC,2024-10-01,129,6187.09,18692.1,principal
SKU_1594_BAL,2024-10-01,151,24849.63,75484.9,principal
SKU_1594_WHI,2024-10-01,211,34723.65,105478.9,principal
SKU_1595_FLA,2024-10-01,167,16577.57,50083.3,principal
SKU_1595_MYS,2024-10-01,181,17967.31,54281.9,principal
SKU_1596_BIR,2024-10-01,195,17646.93,53605.5,principal
SKU_1596_CER,2024-10-01,125,11312.14,34362.5,principal
SKU_1597_SHO,2024-10-01,371,62516.54,196592.9,principal
SKU_1597_FLA,2024-10-01,144,24265.18,76305.6,principal
SKU_1598_NAV,2024-10-01,146,22745.08,71525.4,principal
SKU_1598_DUS,2024-10-01,195,30378.7,95530.5,principal
SKU_1599_WHI,2024-10-01,344,53213.73,161645.6,principal
SKU_1599_CER,2024-10-01,147,22739.59,69075.3,principal
SKU_1600_LIG,2024-10-01,308,40040.33,121629.2,principal
SKU_1600_SHO,2024-10-01,132,17160.14,52126.8,principal
SKU_1601_EME,2024-10-01,381,92678.97,279996.9,principal
SKU_1601_AQU,2024-10-01,208,50596.4,152859.2,principal
SKU_1602_AQU,2024-10-01,348,23700.46,80005.2,principal
SKU_1602_PAS,2024-10-01,109,7423.42,25059.1,principal
SKU_1603_BUB,2024-10-01,310,64248.5,230919.0,principal
SKU_1603_PEA,2024-10-01,141,29222.71,105030.9,principal
SKU_1604_CLE,2024-10-01,225,36380.2,136102.5,principal
SKU_1604_SNO,2024-10-01,324,52387.49,195987.6,principal
SKU_1605_VAN,2024-10-01,56,3657.38,12314.4,principal
SKU_1605_COR,2024-10-01,214,13976.4,47058.6,principal
SKU_1606_COB,2024-10-01,178,68825.19,193112.2,principal
SKU_1606_SEA,2024-10-01,140,54132.17,151886.0,principal
SKU_1607_GAR,2024-10-01,359,35636.82,107664.1,principal
SKU_1607_MAR,2024-10-01,142,14095.9,42585.8,principal
SKU_1608_WHI,2024-10-01,210,21078.35,64029.0,principal
SKU_1608_MID,2024-10-01,343,34427.97,104580.7,principal
SKU_1609_LIM,2024-10-01,125,10728.52,33737.5,principal
SKU_1609_SAP,2024-10-01,142,12187.6,38325.8,principal
SKU_1610_PRI,2024-10-01,156,9495.58,28844.4,principal
SKU_1610_MEX,2024-10-01,135,8217.33,24961.5,principal
SKU_1611_MID,2024-10-01,129,9338.45,28367.1,principal
SKU_1611_BRI,2024-10-01,119,8614.54,26168.1,principal
SKU_1612_PAL,2024-10-01,159,16178.23,52454.1,principal
SKU_1612_SNO,2024-10-01,325,33068.71,107217.5,principal
SKU_1613_BIR,2024-10-01,146,7860.6,27725.4,principal
SKU_1613_AQU,2024-10-01,219,11790.9,41588.1,principal
SKU_1614_VAN,2024-10-01,204,25893.71,90759.6,principal
SKU_1614_IVO,2024-10-01,363,46075.58,161498.7,principal
SKU_1615_MOS,2024-10-01,331,48780.56,153881.9,principal
SKU_1615_SHO,2024-10-01,326,48043.7,151557.4,principal
SKU_1616_SER,2024-10-01,138,53802.33,141436.2,principal
SKU_1616_COR,2024-10-01,160,62379.51,163984.0,principal
SKU_1617_DEN,2024-10-01,78,4889.69,12862.2,principal
SKU_1617_MIN,2024-10-01,362,22693.2,59693.8,principal
SKU_1618_SAL,2024-10-01,348,20722.32,62605.2,principal
SKU_1618_SAP,2024-10-01,347,20662.77,62425.3,principal
SKU_1619_IVO,2024-10-01,217,14280.14,43378.3,principal
SKU_1619_PAS,2024-10-01,321,21124.07,64167.9,principal
SKU_1620_SAG,2024-10-01,131,11486.33,34701.9,principal
SKU_1620_BLU,2024-10-01,69,6050.05,18278.1,principal
SKU_1621_PAS,2024-10-01,248,19282.47,58255.2,principal
SKU_1621_FUC,2024-10-01,67,5209.38,15738.3,principal
SKU_1622_VAN,2024-10-01,141,11565.49,38055.9,principal
SKU_1622_CLO,2024-10-01,106,8694.62,28609.4,principal
SKU_1623_EGR,2024-10-01,31,8113.5,28361.9,principal
SKU_1623_SER,2024-10-01,349,91342.31,319300.1,principal
SKU_1624_PRI,2024-10-01,195,12045.85,40930.5,principal
SKU_1624_ARM,2024-10-01,158,9760.22,33164.2,principal
SKU_1625_GAR,2024-10-01,189,12276.17,38726.1,principal
SKU_1625_DUS,2024-10-01,372,24162.63,76222.8,principal
SKU_1626_BAB,2024-10-01,143,29369.05,77205.7,principal
SKU_1626_DEN,2024-10-01,206,42307.86,111219.4,principal
SKU_1627_BAB,2024-10-01,219,23914.12,72248.1,principal
SKU_1627_MOS,2024-10-01,184,20092.23,60701.6,principal
SKU_1628_PEA,2024-10-01,237,42903.42,130326.3,principal
SKU_1628_POW,2024-10-01,151,27335.09,83034.9,principal
SKU_1629_CLO,2024-10-01,130,10537.57,33137.0,principal
SKU_1629_ARM,2024-10-01,131,10618.62,33391.9,principal
SKU_1630_LIM,2024-10-01,75,8313.89,25117.5,principal
SKU_1630_SNO,2024-10-01,202,22392.08,67649.8,principal
SKU_1631_BAL,2024-10-01,332,18993.12,59726.8,principal
SKU_1631_SNO,2024-10-01,304,17391.29,54689.6,principal
SKU_1632_SAP,2024-10-01,145,8874.28,26810.5,principal
SKU_1632_SPA,2024-10-01,165,10098.31,30508.5,principal
SKU_1633_SER,2024-10-01,322,24052.82,75637.8,principal
SKU_1633_DEN,2024-10-01,138,10308.35,32416.2,principal
SKU_1634_NAV,2024-10-01,68,22055.59,66633.2,principal
SKU_1634_SAP,2024-10-01,15,4865.2,14698.5,principal
SKU_1635_TEA,2024-10-01,134,25776.0,81056.6,principal
SKU_1635_SAG,2024-10-01,313,60208.12,189333.7,principal
SKU_1636_LIG,2024-10-01,129,18681.15,56747.1,principal
SKU_1636_SHO,2024-10-01,133,19260.41,58506.7,principal
SKU_1637_BLU,2024-10-01,145,42416.59,133385.5,principal
SKU_1637_WHI,2024-10-01,142,41539.0,130625.8,principal
SKU_1638_PEA,2024-10-01,316,114546.27,360208.4,principal
SKU_1638_SAP,2024-10-01,112,40598.68,127668.8,principal
SKU_1639_FRE,2024-10-01,184,11111.43,34941.6,principal
SKU_1639_WHI,2024-10-01,359,21679.36,68174.1,principal
SKU_1640_IVO,2024-10-01,46,3329.99,10115.4,principal
SKU_1640_TEA,2024-10-01,315,22803.19,69268.5,principal
SKU_1641_MEX,2024-10-01,338,34921.55,109816.2,principal
SKU_1641_SER,2024-10-01,124,12811.46,40287.6,principal
SKU_1642_OFF,2024-10-01,366,27245.74,82313.4,principal
SKU_1642_SAL,2024-10-01,159,11836.26,35759.1,principal
SKU_1643_PAS,2024-10-01,368,25338.67,82763.2,principal
SKU_1643_EGR,2024-10-01,30,2065.65,6747.0,principal
SKU_1644_BAB,2024-10-01,144,13243.68,46065.6,principal
SKU_1644_PEA,2024-10-01,331,30442.06,105886.9,principal
SKU_1645_MYS,2024-10-01,374,42670.21,149562.6,principal
SKU_1645_MIN,2024-10-01,374,42670.21,149562.6,principal
SKU_1646_BLU,2024-10-01,126,8184.12,25817.4,principal
SKU_1646_CLE,2024-10-01,182,11821.5,37291.8,principal
SKU_1647_BLA,2024-10-01,361,40087.36,122703.9,principal
SKU_1647_ARM,2024-10-01,190,21098.61,64581.0,principal
SKU_1648_RAS,2024-10-01,207,51634.98,144879.3,principal
SKU_1648_FLA,2024-10-01,118,29434.43,82588.2,principal
SKU_1649_FLA,2024-10-01,139,10748.74,32651.1,principal
SKU_1649_GAR,2024-10-01,364,28147.79,85503.6,principal
SKU_1650_OLI,2024-10-01,343,109608.46,344680.7,principal
SKU_1650_EGR,2024-10-01,116,37068.75,116568.4,principal
SKU_1651_PAS,2024-10-01,187,16396.52,49536.3,principal
SKU_1651_SAL,2024-10-01,128,11223.28,33907.2,principal
SKU_1652_TEA,2024-10-01,347,23463.12,76305.3,principal
SKU_1652_MOS,2024-10-01,177,11968.22,38922.3,principal
SKU_1653_ROS,2024-10-01,369,42419.12,132803.1,principal
SKU_1653_BAB,2024-10-01,142,16323.89,51105.8,principal
SKU_1654_CRE,2024-10-01,203,18406.81,62909.7,principal
SKU_1654_NAV,2024-10-01,327,29650.38,101337.3,principal
SKU_1655_SNO,2024-10-01,232,48377.1,149616.8,principal
SKU_1655_TEA,2024-10-01,113,23562.98,72873.7,principal
SKU_1656_FUC,2024-10-01,38,3227.29,8926.2,principal
SKU_1656_SNO,2024-10-01,241,20467.84,56610.9,principal
SKU_1657_SPA,2024-10-01,362,27590.93,77793.8,principal
SKU_1657_EME,2024-10-01,139,10594.31,29871.1,principal
SKU_1658_BAB,2024-10-01,126,42235.16,110867.4,principal
SKU_1658_MYS,2024-10-01,198,66369.53,174220.2,principal
SKU_1659_MOS,2024-10-01,226,76668.67,231627.4,principal
SKU_1659_SNO,2024-10-01,196,66491.41,200880.4,principal
SKU_1660_NAV,2024-10-01,148,15342.43,46605.2,principal
SKU_1660_MAG,2024-10-01,345,35764.45,108640.5,principal
SKU_1661_WHI,2024-10-01,314,102884.27,310828.6,principal
SKU_1661_CER,2024-10-01,198,64876.07,196000.2,principal
SKU_1662_PIS,2024-10-01,220,13648.26,43978.0,principal
SKU_1662_LIG,2024-10-01,212,13151.96,42378.8,principal
SKU_1663_SNO,2024-10-01,325,82957.39,258342.5,principal
SKU_1663_FLA,2024-10-01,348,88828.22,276625.2,principal
SKU_1664_PIN,2024-10-01,389,38733.02,128331.1,principal
SKU_1664_MIN,2024-10-01,321,31962.21,105897.9,principal
SKU_1665_SAG,2024-10-01,53,3921.87,13244.7,principal
SKU_1665_RAS,2024-10-01,231,17093.45,57726.9,principal
SKU_1666_FUC,2024-10-01,217,60875.21,173578.3,principal
SKU_1666_PAS,2024-10-01,333,93416.8,266366.7,principal
SKU_1667_LIG,2024-10-01,120,9166.32,25188.0,principal
SKU_1667_MID,2024-10-01,150,11457.9,31485.0,principal
SKU_1668_DEN,2024-10-01,369,38627.13,99593.1,principal
SKU_1668_VAN,2024-10-01,113,11828.91,30498.7,principal
SKU_1669_COR,2024-10-01,122,9408.89,24387.8,principal
SKU_1669_TEA,2024-10-01,238,18355.04,47576.2,principal
SKU_1670_SAP,2024-10-01,167,8009.64,24198.3,principal
SKU_1671_SEA,2024-10-01,196,20699.0,68580.4,principal
SKU_1671_MIN,2024-10-01,208,21966.29,72779.2,principal
SKU_1672_TEA,2024-10-01,197,18360.96,58095.3,principal
SKU_1672_FOR,2024-10-01,188,17522.14,55441.2,principal
SKU_1673_PEA,2024-10-01,130,18116.65,53287.0,principal
SKU_1673_FUC,2024-10-01,351,48914.95,143874.9,principal
SKU_1674_PAS,2024-10-01,321,26856.24,73797.9,principal
SKU_1674_WHI,2024-10-01,350,29282.5,80465.0,principal
SKU_1675_CRE,2024-10-01,343,86841.39,262360.7,principal
SKU_1675_DEN,2024-10-01,180,45572.74,137682.0,principal
SKU_1676_PIN,2024-10-01,147,8221.87,24975.3,principal
